"acc_id","char_id","source_item_amount","target_item_amount"
1193,300654,4.55426945935339e-07,0.0383521742727142
1197,167448,0,0
1201,215055,21.6495592988072,21.057504317031
1208,212299,2.39698392597547e-08,8.38944374091415e-07
1218,311831,0.934824641984325,0.00383519825140001
1223,215209,0.134830417745638,0.00962691066253824
1229,193954,13.8030603419893,14.0608550284042
1240,316049,3.49770341798929,9.95977907727344
1241,113798,2.15728553337792e-07,0.000839495680394389
1252,203731,0.389580814725384,0.427358048433614
1256,218528,0.000394927071643719,0.000291089727970461
1270,151490,2.07818506382073e-05,0.0906344685709134
1273,22098,30.3580421995147,34.9120730870579
1274,364781,0.0611156115225255,1.39025067706577e-06
1276,318921,1.48614561450031,0.364669727817577
1282,164300,0,0
1284,160706,0.121705037133621,0.0762306565819772
1287,237039,0.460947439615254,1.072206673089
1288,171611,0,0
1289,257923,9.34823731130434e-07,1.33032607891639e-05
1291,26170,7.19095177792641e-08,0
1295,123947,0,0.838944374091415
1299,135552,0,0
1307,126475,1.56523062351118,7.19095177792641e-08
1311,103254,1.43826226510306,1.49579079018036
1313,222703,7.12768156549251,4.98425702312364
1316,386386,0.3307874971097,0.310754008823022
1318,312075,0,1.46216019484504e-06
1329,67768,1.49857627726106,2.57526869003898
1330,360222,9.58793570390188e-08,0
1333,374866,0.0589672907090307,0.191808619283377
1334,26191,0,9.58793570390188e-08
1338,332372,0.551306374883876,0.0910854131569071
1339,38957,0,0
1340,227118,0,0.517748623890059
1341,233747,0.00239734347356437,0.0328463021947485
1342,193248,0.139025091676417,2.39698392597547e-08
1357,266087,0.349504921371822,0.239728834293407
1359,327568,1.82410512721492,18.6965005579748
1362,323760,0.0479397264591879,1.31835350375373
1370,132382,5.03366624454849e-07,2.39698392597547e-08
1374,303554,1.23567004659383,1.16927536561241
1375,248640,0,5.03366624454849e-07
1379,347731,4.59022464970013,7.19095177792641e-08
1384,10008,0,0
1388,354583,0,0
1390,60711,0.239698560386422,0.683459912890502
1397,47977,0,0
1405,361199,0,0
1413,13098,4.79396785195094e-08,3.85914786011543
1414,227409,0,0.155804698253423
1419,344736,0.040748726741583,1.09062768631884e-05
1420,179293,0.239698704205457,2.31308948856633e-05
1423,272274,56.5761824138735,61.9530358252904
1431,290039,0,0
1437,338948,0,0
1441,58905,0.0239805537779038,1.30858006546379
1442,314948,0.0512858441103319,0.0239255190269634
1450,5214,0.00479401579162946,2.39698392597547e-07
1459,364623,0,0
1463,67061,0.455657919306447,4.79396785195094e-08
1467,386335,0,0
1474,192719,0,4.79396785195094e-08
1475,120849,1.6778960589838,1.19849196298774e-07
1476,296902,0.647185707953056,0.721561722192148
1480,313942,0,0
1483,133760,0.411830098923073,0.218129875804674
1487,391795,11.7313190421171,17.7492265088154
1500,145784,0.000719095177792641,1.17452212372798e-06
1501,65418,0.00911803097505365,2.6379554765853
1506,137179,0.00531447291147652,0.970780695245278
1507,82057,2.58755016452018,12.2586792359725
1510,351821,0,0
1511,182099,1.41422051632553e-06,0
1516,278588,2.88596864687446e-05,0
1518,274639,2.39698392597547e-08,0.143824284953326
1521,193142,0.217646571935679,0.14789572994047
1522,156901,0.00814976931815586,1.39025067706577e-06
1523,267165,0,0
1530,226619,0.409901677414947,0.873542104501195
1532,1055,0,0
1534,83481,0.310625146967161,0.302140111507279
1535,127355,0,0.00141335760211218
1537,181208,0,0
1538,101186,0,0
1539,255367,0,2.87638071117057e-07
1542,312534,7.53366465358527,5.23474735645111
1550,62908,1.20220431581293,1.29238623381862
1552,184441,0,0
1553,240233,0.799394211222337,1.07868713486143
1556,86307,0,0
1557,341257,5.16971509716338,1.39015244866449
1563,393626,0,3.14004894302787e-06
1565,45045,0,0
1586,267990,0.00838949168059267,0.0359548547689891
1589,129298,0.167859969361527,0
1596,9253,0,0.359554803817938
1599,315316,15.7853761400733,15.4042162654576
1607,27361,0.0119852791774662,0.0357459815896796
1613,384929,2.39698392597547e-08,0
1615,313557,0.359547660805838,0.377696136963291
1618,167498,7.25806739976324,10.8999784044055
1623,179748,1.15819214339581,1.52227878090355
1629,228312,0.0337187324342858,3.5475362104437e-05
1633,65954,2.63668231857302e-07,0
1638,357184,6.47185660013377e-07,3.59547588896321e-07
1639,296681,0.00958793570390188,0.0373002099371214
1644,360543,0,0
1654,169276,1.8936173494603,3.16402513429503
1658,395143,0.167788898788122,4.79396785195094e-08
1659,98400,0.808532904198833,0.651299339857297
1666,34794,0.0479398942480627,0.139025091676417
1667,367338,0.743065041022235,0.239705439730289
1669,203445,0.567023278637301,0.645946946660112
1673,111509,1.50626472305283,4.31470906112047
1674,6620,9.58793570390188e-08,5.30948701712161
1676,81562,0.056571025878233,1.23333056631224
1678,200509,0.468381301744238,0.0243064477124794
1688,180760,1.5580395758539,2.39698392597547e-08
1690,246564,0,0
1691,52179,0,0
1696,105230,1.67789128898579,0
1700,253845,1.14575925144001,0.319521408989384
1703,138687,0,1.19849196298774e-07
1707,70645,7.19095177792641e-08,0.767036270532667
1709,29374,0,2.39698392597547e-08
1710,11492,2.39698675441651,6.08833917197769
1711,94590,4.55426945935339e-07,0.227822320007748
1712,369946,0,0
1721,355618,6.23215820753623e-06,0.0935685446851824
1722,113425,0.0289158717719695,0.669388250964188
1724,48977,1.3423662729956,0.0442172823316658
1727,395132,0.0923731927711375,0.466475531734213
1728,389374,0,0
1732,86454,6.42392236276778,0
1733,364334,5.96848997567892e-06,1.36388385388004e-05
1735,288145,61.3765818051551,61.3830542610012
1736,229400,0,1.05467292742921e-06
1738,330950,0.287638574483681,0
1743,138808,1.09303732631994,1.06184386439135
1748,14326,0.458859570736373,0
1764,56884,0,0
1768,372058,0.0901265956166777,1.67788874818283e-06
1770,339068,0.203743897376147,1.11459838849281
1775,88188,0.000719119147631901,0.0167838492385551
1779,268746,2.11774778688558,0.0899030768655805
1783,105324,1.41182358033923,3.88312417123179
1785,45451,4.31457106675585e-07,0
1790,372097,7.19095208953432,4.31457106675585e-07
1804,113644,0,4.79396785195094e-08
1806,189962,0.719096088646533,3.42768701414492e-06
1807,103589,0.551312822770637,0
1813,245289,3.85914517549344,4.02213972291218
1814,112741,0,9.58793570390188e-08
1817,289454,0,0
1818,372479,5.75276142234113e-07,0.0124939431363975
1820,364895,0.959885851995416,0.119850155092344
1830,256912,2.39698392597547e-08,7.19095177792641e-08
1833,148461,1.58213628747285,0.0719095417491034
1834,12732,0.59924751556358,0
1836,328115,0.191758714078038,3.67697334244637e-05
1838,336691,0.151476464378289,0
1840,75108,0,0
1843,342633,0.045543437658551,0.774350619043102
1849,237651,1.30516985246247,0.982807106666914
1853,221784,0,0
1858,12017,1.39508222962568,1.58454281139485
1860,370516,0.295171959385273,0.599395960778116
1862,282377,0,0.287638190966253
1863,292177,11.9945075655813,6.47185660013377e-07
1864,133901,0.575321996536617,0
1874,139984,0.279306226899884,0.010548934499504
1876,334953,1.92957294729431,1.90812236211059
1877,236003,0,2.87638071117057e-07
1879,63430,4.79396785195094e-08,0.671158759171271
1880,350500,0,0
1884,50637,2.39698399788499,0.244519278578987
1886,342979,4.79396785195094e-08,2.39698392597547e-08
1887,349440,0.407499827611602,0.191763268347497
1897,140096,0,0.000390540591059183
1899,177687,0,5.03366624454849e-07
1903,64361,10.2622650016517,10.0219255357032
1905,363082,1.97775160511124,0.604217134397626
1912,363778,0.148636350033918,0.0947314893765477
1913,64071,0.0793319223250828,0.181307960040142
1916,140870,4.79396785195094e-08,0.218140422533948
1919,132648,0,0
1920,370686,0.862916322697024,0.537262541940943
1929,106054,0.160598761984731,0.143821384602776
1930,271191,0,1.19849196298774e-07
1934,354794,0.0387629693779479,0.0276468845117189
1937,320368,37.657166194635,36.9747494251792
1938,160830,0.0415886778489233,0.0744329426073348
1939,293797,0.143825914902396,0.0167792949690957
1940,268566,0,7.19095177792641e-08
1942,212731,3.11610316948673,0.0431749538714554
1943,257597,0.000278169984609453,0.0750258605512641
1945,189227,0.035979304005034,3.04416958598885e-06
1949,290441,0.000239722362436807,0.000240081910025703
1952,306428,0,2.39698392597547e-08
1954,173682,0.958794265515527,0
1970,332495,0.381881798234507,0.47497888015129
1975,117469,4.79396785195094e-08,7.14305423838433
1986,106208,1.63014456767232,0.33330543284458
1990,91497,5.7048352867808,1.36582473970458
1998,361147,0,0
2013,340992,0.276851691389845,0.143820018321938
2016,330572,4.91510995740955,0.191758881866912
2017,69635,0,0
2020,172297,56.4489714567223,33.797668278987
2023,315849,0.00068405127279488,4.38887756846109e-05
2027,237263,0.71909520176248,2.39698392597547e-08
2034,81963,0.00239715171485029,0.173066074629711
2036,138142,0.0058276432001886,0.00719116750647975
2042,85231,0.392290652993377,0.441045761474664
2043,253326,7.19095177792641e-08,3.71532508526198e-06
2058,169049,0.233466977455028,0.547749682194836
2062,85678,0.0479420035939176,0.695167070023038
2068,212466,0,4.79396785195094e-07
2075,201374,38.8672788315752,14.2426827024992
2079,124170,0.0359547828594713,0.179774369724303
2081,64198,0.157049092458593,0
2098,134166,4.58046954833724,1.92868764525109
2103,291768,118.704411109691,96.1575174596624
2104,372504,9.58793570390188e-08,0.7622408884602
2110,137339,1.2799947857149,0.191782492158583
2114,75070,9.58793570390188e-08,2.63668231857302e-07
2118,47989,2.03743765542031,8.1497453483166e-07
2124,341570,0.0719095896887819,0.119849268208291
2128,334173,2.4342574574815,2.9561053074024
2133,16691,1.63357836699548,1.53094335045949
2139,294458,2.87638071117057e-07,0
2140,208699,0.00239700789581473,0.00239700789581473
2143,56172,6.55536838302897,6.34192020034916
2145,238306,0,0
2147,578,0.455426969905179,0.203743657677754
2151,3469,1.43819035558528e-07,1.91758714078038e-07
2155,242196,24.754264066661,24.6817468415469
2158,292276,0,0
2172,363199,0.479397360471236,0
2175,252538,0,0
2178,94532,3.38933702112758,3.85447093698859
2182,265600,0,0
2184,208970,4.8179393451296,4.71016152767092
2187,282073,3.77524985120024,9.09656073460174
2188,273001,0,0
2190,42223,0,0
2192,285231,2.38020554186027,0.81859378880117
2195,125650,1.03074134403291,0
2196,294933,21.0694892606307,0.00719159896358643
2198,262902,1.15588746732082,0.155400087366718
2203,299861,8.38944374091415e-07,0.0185818748211078
2210,271068,2.63668231857302e-07,0.977250442499557
2211,200270,0,0
2219,172122,0,0
2221,376965,0,1.19849196298774e-05
2229,236719,9.77969463370848,1.19849234650516
2232,34065,0.00143840608413862,0.0680757097785413
2237,316186,0,0
2238,59519,0.433616046127872,0
2240,91502,0.0239726437309481,0
2252,288482,0,4.79396785195094e-08
2253,105665,0,0
2258,238240,0,0
2259,128046,5.80813484314043,6.37695142530195
2264,339893,2.31548661631134,2.90039110739835
2272,311240,0,3.47562669266443e-06
2273,35777,3.09210926450836e-06,1.47893908232687e-05
2274,20689,0,0
2276,224368,0,0.479396785195094
2278,302198,1.98991426109922,0.119850850217683
2279,93994,0.0599245981493868,2.41855678130925e-05
2281,32525,3.40371717488517e-05,0
2285,364342,0.00359717774755065,0.0106330206956272
2295,230745,8.26959456858521,2.54463825566476
2297,11157,0.239698752145136,0.207699615979345
2298,395100,1.05467292742921e-06,1.07864276668896e-06
2299,164269,2.21482779317312,0.28586832994483
2300,363161,0,0.0114179130821879
2308,47348,8.03773438533512,6.34246314117823
2315,19047,0,0
2317,46254,0.194155698004013,0.000642391692161426
2321,361813,0.503368014705526,0.197756039770346
2327,282537,0,0.455427281513089
2328,287410,3.5475362104437e-05,0.0239703426263792
2338,22348,0.287638095086896,0.695144130886866
2341,59176,7.59296349511095,5.47051412013391
2344,339131,0.383616064044629,8.86979996686529
2348,273254,0,0
2349,314688,0.287638071117056,2.56477280079375e-06
2353,316211,1.63034613005066,5.51306302974358e-06
2356,325009,0.149092496075031,0.0431526139812653
2359,11038,0.230110984230109,0.59659036300228
2360,124519,2.39698392597547e-08,0.755049936682273
2366,382377,0.086462326289039,0.0277497390919825
2370,18557,2.39698392597547e-08,0.00127219921871148
2372,148157,0,1.06426086313311e-05
2373,76598,50.3633764717924,48.6191602780272
2385,218457,0,0.151018688388106
2391,395929,0.175016572359795,0.124900336556142
2393,12680,3.14532242751421,3.41549861454957
2400,376767,0,0
2402,339399,4.7156411527749,0.455427329452768
2404,211089,0,0.000359547588896321
2405,275545,0,0
2409,154804,2.39698392597547e-08,0.209740456033599
2411,135891,0.0167807571292906,0.0167807331594513
2412,37885,0,4.17075203119732e-06
2414,1598,0.263668231857302,2.68462199709253e-06
2417,81774,0,3.11607910376811e-07
2425,265576,0.0239707261438073,0.0617599208018276
2433,291251,0,3.59547588896321e-07
2434,46947,0.162612468180943,0.14415768144759
2435,323890,0.239698392597547,0.000229798848983268
2437,118457,0.110264808131082,0.041228483074367
2441,376473,2.39698392597547e-05,8.86884069389812
2442,70166,0,0
2447,287282,2.39698392597547e-08,7.19095177792641e-08
2449,86245,0,1.22366036612
2467,202302,0,0
2468,335865,2.87638080704992,4.90192067320607
2470,286627,0,0.078333674399271
2478,185789,1.43819035558528e-07,0
2479,265348,2.39698392597547e-08,0.0719582005228007
2481,127818,0,0
2492,143424,0,3.42768701414492e-06
2493,186870,0.0227713952364455,0.0287878248906439
2497,194369,0.134161539381095,0
2500,25743,0,2.39698392597547e-08
2504,334624,0.40748757902374,0.672421130755886
2505,272970,7.62960033974655,10.129579405123
2509,306241,10.0673326808557,1.91758714078038e-07
2516,140478,0.335643403026299,0
2518,155068,1.91758714078038e-07,0.000240585276650158
2519,93435,0,2.39698392597547e-08
2521,350964,3.82563939111113,3.04284177674305
2522,281967,12.0762904519103,21.3252314576495
2526,204165,0,0.767036965658005
2528,226695,0,0
2530,253648,0.0119921824911731,0.00480928457923793
2532,340244,0,0
2538,101377,0,0
2548,87370,2.39698392597547e-07,0.00961959986156402
2549,170665,0.814974606741178,1.11700481653545
2552,326001,0.174755852418166,0.0612522875459846
2556,388057,35.5366995807917,33.8235600678983
2558,190889,0.269519461379322,0.0394664841602217
2565,66382,2.68462202106237,5.08403421160405
2566,311794,2.39698593944197,2.08454442996522
2568,82461,0,0
2570,89574,0.0937978641373803,2.15728553337792e-07
2572,28580,0,0
2584,291295,2.73016469168606,0.743136950540014
2587,45074,0.115055252416662,4.79396785195094e-08
2593,78671,0.074320380242171,0.0863169731837678
2594,197026,0.316401926168441,0.317600490040946
2596,384527,0.50924244703195,0.0919097119592108
2605,50564,0,9.61190554316164e-06
2612,294772,0,0
2626,116297,1.07864276668896e-06,0.00268167370686358
2640,386000,0,0.000275629181647919
2644,30590,15.0409793587517,28.0496944005809
2657,216800,0,0
2665,146771,0.282903836104541,5.76234935804503e-05
2666,288406,0.00969937148662048,0.000671155499273132
2669,29518,0.990201490470637,1.67788874818283e-07
2673,53172,0.26079189908581,1.9363991979679
2674,395987,0,0
2678,350192,0,1.31834115928651e-05
2683,61498,0,0
2690,386455,0,0
2697,232168,0,0
2701,12936,0.717160404277111,5.08515626374964
2703,219531,2.66317421638001,2.29155723814026
2712,37598,0.230050580235174,8.24562470535562e-06
2713,175423,1.0067332489097,2.87638071117057e-07
2716,33012,3.69279343635781,4.0748726741583e-07
2732,284083,0,2.39698392597547e-08
2734,188858,0.0958793810088581,0.0719115791854405
2736,377155,95.6638718035193,40.8716935989949
2738,38881,3.35577749636566e-07,0.273496249471229
2740,225674,15.732913424795,38.7140752204291
2746,43384,0,0
2747,52313,0.0167821713498069,0.0455475125312252
2748,61064,0,0.0306832878697875
2754,296242,0.00274854955839829,0.00168035764162658
2764,93139,0,0
2775,76379,0.0239698392597547,0.0239698392597547
2779,189245,1.46695416269699e-05,0.0239829987015083
2784,379751,0,0.124643475758635
2785,232730,0,1.19849196298774e-07
2789,66397,0.958793738179063,2.39698392597547e-08
2795,170203,17.2678724424257,16.8603970161105
2796,121486,1.23444748891222,1.04685161681843
2800,307940,6.06556964638871,9.70779381698086
2803,111876,0,0.107864276668896
2805,321174,0,7.19095177792641e-07
2816,228004,0,0
2828,163901,0,0
2829,165811,0.00395502347785953,1.86964746226087e-06
2832,24278,0.0167788874818283,5.75276142234113e-07
2841,220017,23.8871447524989,26.0274789354015
2847,244939,1.36628083780602e-06,0
2852,220033,0.023969863229594,9.82763409649943e-07
2867,32860,0,0
2868,63668,1.07864276668896e-06,0.000258083259309779
2873,230407,4.79396785195094e-06,0.00119856387250551
2891,217175,4.06175398113144,3.36680419770129
2894,40692,5.7767367027544,6.48876396595403
2895,301264,6.47832919979892,7.81229296549121
2897,4516,0.000359547588896321,6.47185660013377e-07
2904,188211,0.246086882096735,0.341290960824129
2906,135599,0,9.82763409649943e-07
2908,286817,5.27336463714604e-07,0.0606437652366972
2909,344461,4.86827435365618,2.87638071117057e-07
2911,84433,0.599279275600599,0.623225576478201
2912,381280,1.79648391440105,2.21399551241435
2916,385647,0,5.03366624454849e-06
2923,274519,0.571800539511288,2.03743724793304
2926,9862,2.39698392597547e-08,0.527342935571204
2927,230772,10.5522453814914,10.8601459487394
2929,75451,0.00719095177792641,1.19849213077661
2944,189926,0,0
2950,101487,4.55426945935339e-07,0.239758484984571
2951,269590,0.0364397406473747,0.0510595208880413
2958,180803,1.71863747492441,5.75276142234113e-07
2964,313964,12.2896818260711,45.188087643936
2966,320086,4.50632978083388e-06,4.22848017709598
2971,375197,0.208545223968751,0.728244801015839
2972,72698,0,9.58793570390188e-08
2982,158815,0,0
2988,25199,0,0
2993,396883,0.140944500524981,0.0779051655828244
2995,187966,0.0594452013641917,7.46420794548761e-05
2996,369729,0.767035119980382,0
3000,227983,9.66006555244363,0.711109002627433
